reference_area,ref_area,Adjustment,time,cpi
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1989-04-01,88.80971
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1989-07-01,88.97939
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1989-10-01,89.52235
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1990-01-01,89.86171
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1990-04-01,91.0834
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1990-07-01,91.25307
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1990-10-01,92.74625
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1991-01-01,93.22134
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1991-04-01,94.17155
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1991-07-01,94.17155
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1991-10-01,95.32536
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1992-01-01,94.986
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1992-04-01,96.30949
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1992-07-01,95.86833
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1992-10-01,96.24162
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1993-01-01,96.24162
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1993-04-01,97.12395
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1993-07-01,97.56512
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1993-10-01,97.29362
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1994-01-01,97.39544
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1994-04-01,97.87054
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1994-07-01,97.56512
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1994-10-01,98.07415
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1995-01-01,97.59905
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1995-04-01,97.8366
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1995-07-01,97.59905
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1995-10-01,97.53118
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1996-01-01,97.25969
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1996-04-01,97.97234
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1996-07-01,97.80267
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1996-10-01,98.07415
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1997-01-01,97.8366
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1997-04-01,99.90668
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1997-07-01,99.87274
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1997-10-01,100.1442
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1998-01-01,99.737
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1998-04-01,100.246
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1998-07-01,99.66913
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1998-10-01,100.6872
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1999-01-01,99.63519
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1999-04-01,99.97455
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1999-07-01,99.66913
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1999-10-01,99.66913
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2000-01-01,99.02435
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2000-04-01,99.2619
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2000-07-01,99.02435
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2000-10-01,98.8886
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2001-01-01,98.61712
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2001-04-01,98.54925
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2001-07-01,98.3117
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2001-10-01,97.97234
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2002-01-01,97.25969
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2002-04-01,97.70086
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2002-07-01,97.53118
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2002-10-01,97.42937
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2003-01-01,97.02214
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2003-04-01,97.46331
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2003-07-01,97.29362
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2003-10-01,97.12395
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2004-01-01,96.8864
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2004-04-01,97.15788
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2004-07-01,97.19182
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2004-10-01,97.63299
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2005-01-01,96.92033
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2005-04-01,97.05608
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2005-07-01,96.8864
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2005-10-01,96.8864
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2006-01-01,96.78459
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2006-04-01,97.22575
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2006-07-01,97.49725
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2006-10-01,97.22575
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2007-01-01,96.68279
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2007-04-01,97.15788
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2007-07-01,97.3615
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2007-10-01,97.70086
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2008-01-01,97.63299
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2008-04-01,98.44744
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2008-07-01,99.46552
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2008-10-01,98.71893
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2009-01-01,97.53118
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2009-04-01,97.53118
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2009-07-01,97.22575
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2009-10-01,96.71672
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2010-01-01,96.68279
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2010-04-01,96.75066
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2010-07-01,96.24162
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2010-10-01,96.44524
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2011-01-01,96.17375
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2011-04-01,96.37737
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2011-07-01,96.37737
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2011-10-01,96.13982
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2012-01-01,96.47917
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2012-04-01,96.54704
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2012-07-01,95.97014
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2012-10-01,95.90227
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2013-01-01,95.8344
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2013-04-01,96.27556
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2013-07-01,96.81853
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2013-10-01,97.25969
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2014-01-01,97.29362
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2014-04-01,99.70306
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2014-07-01,100.0764
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2014-10-01,99.77094
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2015-01-01,99.53339
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2015-04-01,100.28
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2015-07-01,100.1782
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2015-10-01,100.0085
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2016-01-01,99.56732
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2016-04-01,99.90668
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2016-07-01,99.70306
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2016-10-01,100.3139
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2017-01-01,99.90668
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2017-04-01,100.3139
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2017-07-01,100.3139
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2017-10-01,100.8908
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2018-01-01,101.1962
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2018-04-01,100.9926
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2018-07-01,101.4338
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2018-10-01,101.7731
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2019-01-01,101.5017
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2019-04-01,101.7392
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2019-07-01,101.7731
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2019-10-01,102.2822
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2020-01-01,102.1804
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2020-04-01,101.8749
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2020-07-01,101.8071
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2020-10-01,101.332
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2021-01-01,101.6374
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,2021-04-01,101.1284
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1965-01-01,2.668446
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1965-04-01,2.760982
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1965-07-01,2.812464
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1965-10-01,2.767417
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1966-01-01,2.892129
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1966-04-01,3.037257
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1966-07-01,3.115813
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1966-10-01,3.203911
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1967-01-01,3.240747
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1967-04-01,3.38299
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1967-07-01,3.419605
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1967-10-01,3.53877
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1968-01-01,3.663482
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1968-04-01,3.714077
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1968-07-01,3.746254
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1968-10-01,3.92134
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1969-01-01,4.063583
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1969-04-01,4.137034
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1969-07-01,4.214924
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1969-10-01,4.493641
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1970-01-01,4.733967
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1970-04-01,4.869775
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1970-07-01,4.881093
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1970-10-01,5.121419
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1971-01-01,5.479357
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1971-04-01,5.490674
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1971-07-01,5.613389
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1971-10-01,5.671973
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1972-01-01,5.979316
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1972-04-01,6.219643
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1972-07-01,6.386074
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1972-10-01,6.271791
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1973-01-01,6.271791
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1973-04-01,6.337254
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1973-07-01,6.433562
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1973-10-01,6.614861
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1974-01-01,7.395978
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1974-04-01,7.855328
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1974-07-01,8.213266
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1974-10-01,8.428739
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1975-01-01,9.012579
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1975-04-01,9.738219
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1975-07-01,10.38464
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1975-10-01,10.8107
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1976-01-01,11.03039
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1976-04-01,11.39987
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1976-07-01,11.82593
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1976-10-01,11.81262
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1977-01-01,12.18875
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1977-04-01,12.5316
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1977-07-01,12.94169
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1977-10-01,13.05819
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1978-01-01,13.7805
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1978-04-01,14.19658
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1978-07-01,14.83234
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1978-10-01,15.24509
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1979-01-01,15.89795
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1979-04-01,17.06984
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1979-07-01,17.54917
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1979-10-01,18.17517
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1980-01-01,20.17279
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1980-04-01,21.63871
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1980-07-01,22.60423
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1980-10-01,23.98939
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1981-01-01,25.22697
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1981-04-01,26.46477
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1981-07-01,27.71744
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1981-10-01,27.87189
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1982-01-01,28.20364
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1982-04-01,28.6752
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1982-07-01,29.03624
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1982-10-01,29.0804
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1983-01-01,29.63273
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1983-04-01,29.73592
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1983-07-01,29.78008
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1983-10-01,29.7803
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1984-01-01,30.20748
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1984-04-01,30.37701
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1984-07-01,30.4802
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1984-10-01,30.56874
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1985-01-01,30.78222
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1985-04-01,31.06271
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1985-07-01,31.31191
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1985-10-01,31.46769
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1986-01-01,31.89353
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1986-04-01,32.06995
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1986-07-01,32.16337
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1986-10-01,31.92482
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1987-01-01,32.15316
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1987-04-01,32.84907
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1987-07-01,33.28512
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1987-10-01,33.66946
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1988-01-01,34.56242
Korea,KOR,Neither seasonally adjusted nor calendar adjusted,1988-04-01,35.21683
